user_id,dist_channel,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
223682361,Online,0,0,1,0,1,0,0,0,0,0,0,0,0,1
223683373,"Dist Partners",0,1,0,0,1,0,0,0,0,0,0,0,0,0
223683879,"Holographic Commerce",0,0,0,0,1,1,0,0,0,0,0,0,0,0
223683879,Online,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223684385,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223684891,"Dist Partners",0,0,0,1,1,0,0,0,0,0,0,0,0,0
223685397,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223685903,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223686915,"Dist Partners",0,0,0,1,0,1,0,0,0,0,0,0,0,0
223687927,"Dist Partners",0,1,0,1,0,0,0,0,0,0,0,0,0,0
223687927,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
223688939,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223688939,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223689445,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223690457,Retail,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223690963,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223692481,"Dist Partners",0,1,0,0,0,0,0,0,0,1,0,0,0,0
223692987,"Holographic Commerce",0,0,0,0,0,0,1,0,0,0,0,0,0,0
223692987,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223693493,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223693999,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223694505,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223695011,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223695011,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223695517,"Dist Partners",0,1,4,0,1,0,0,0,0,1,0,0,0,0
223696023,"Dist Partners",0,0,0,0,2,0,0,0,0,0,0,0,0,0
223698047,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223698553,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223700071,"Dist Partners",0,0,0,1,0,1,0,0,0,0,0,0,0,0
223700577,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223701083,"Dist Partners",0,0,2,0,1,0,0,0,0,0,0,0,0,0
223702095,"Dist Partners",0,0,0,0,0,0,1,0,0,0,0,0,0,0
223702601,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223703613,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223704625,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223705131,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223705637,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223706143,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223706649,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223707155,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223707661,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223708167,Retail,0,0,0,0,1,0,0,1,0,0,0,0,0,0
223708673,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223709179,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223709685,Retail,0,0,0,1,0,1,0,0,0,0,0,0,0,0
223710697,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223710697,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223711709,"Dist Partners",0,0,1,1,0,0,0,0,0,0,0,0,0,0
223712215,"Dist Partners",0,0,0,0,2,0,0,0,0,0,0,0,0,0
223712215,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223712721,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223712721,Retail,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223713227,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223713227,Retail,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223713733,Online,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223714239,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223714239,Retail,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223714745,"Dist Partners",0,1,0,0,0,0,0,0,0,0,0,0,0,0
223714745,Other,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223714745,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223715251,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223715251,Retail,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223716263,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223716769,"Holographic Commerce",0,1,0,1,0,0,0,0,0,0,0,0,0,0
223717275,Other,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223717781,"Dist Partners",0,0,0,0,0,0,1,0,0,0,0,0,0,0
223718793,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223719299,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223720311,Retail,0,1,1,0,0,0,0,0,0,1,0,0,0,0
223720817,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223721323,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223721829,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
223721829,Retail,0,0,0,1,0,0,1,0,0,0,0,0,0,0
223722335,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
223722335,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223722841,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223723347,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223724865,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223725371,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223725877,Retail,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223726383,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223726889,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223727395,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223728407,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223728913,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223729419,"Dist Partners",0,1,0,0,0,0,0,0,0,1,0,0,0,0
223729925,"Dist Partners",0,0,0,0,3,1,0,0,0,0,0,0,0,0
223731443,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223731443,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223731949,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223732961,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223733467,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223733973,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223734479,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
223734479,Retail,0,0,3,2,1,0,0,0,0,0,0,0,0,0
223735491,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223735997,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223735997,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223737009,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223739539,"Dist Partners",0,1,0,0,0,0,0,0,0,1,0,0,0,0
223740045,"Dist Partners",0,0,3,0,2,0,0,0,0,0,0,0,0,0
223740045,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223740551,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223741057,"Dist Partners",0,1,0,0,0,0,0,0,0,1,0,0,0,0
223741563,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223742575,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223743081,Retail,0,0,0,2,0,1,0,0,0,0,0,0,0,0
223744093,"Dist Partners",0,0,0,0,0,2,0,1,0,0,0,0,0,0
223744599,"Dist Partners",0,1,7,0,0,0,0,0,0,0,0,0,0,0
223744599,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223745611,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223745611,Retail,0,0,0,2,0,0,0,0,0,0,0,0,0,0
223746117,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223747129,"Dist Partners",0,1,3,0,1,0,1,0,0,0,0,0,0,0
223747129,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223747635,"Dist Partners",0,0,0,2,0,0,0,0,0,0,0,0,0,0
223747635,Online,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223747635,Retail,0,0,0,1,0,1,0,0,0,0,0,0,0,0
223749659,"Dist Partners",0,0,1,1,0,1,0,0,0,0,0,0,0,0
223750165,Retail,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223752189,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223752695,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223752695,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223753201,"Dist Partners",0,0,2,0,1,0,0,0,0,0,0,0,0,0
223753707,"Dist Partners",0,0,0,0,2,0,0,0,0,0,0,0,0,0
223753707,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223754719,"Dist Partners",0,0,4,0,0,0,0,0,0,0,0,0,0,0
223754719,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223756237,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223757249,"Dist Partners",0,0,1,3,0,1,0,0,0,0,0,0,0,0
223757249,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223757755,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223758261,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223758261,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223759779,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223759779,Retail,0,0,0,1,2,1,0,1,0,0,0,0,0,0
223761297,Retail,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223761803,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223763321,Retail,0,1,1,0,2,0,0,0,0,1,0,0,0,0
223763827,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223764333,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223764839,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223765851,"Dist Partners",0,1,0,0,2,0,0,0,0,0,0,0,0,0
223766357,"Dist Partners",0,1,3,0,0,0,1,0,0,0,0,0,0,0
223766357,Online,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223766863,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223768381,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223768381,Other,0,0,1,0,0,0,0,0,0,0,0,0,1,0
223768887,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223769393,"Dist Partners",0,0,1,0,0,1,0,0,0,0,0,0,0,0
223769393,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223769899,"Holographic Commerce",0,1,0,0,2,0,1,0,0,0,0,0,0,0
223769899,Retail,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223770405,"Dist Partners",0,0,5,1,0,0,0,0,0,0,0,0,0,0
223770911,"Dist Partners",0,0,1,0,1,0,0,0,0,0,0,0,0,0
223771417,"Holographic Commerce",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223771417,Retail,0,0,2,0,0,0,0,1,0,0,0,0,0,0
223772429,Retail,0,0,2,1,0,0,0,0,0,0,0,0,0,0
223772935,Retail,0,0,2,1,0,0,0,0,0,0,0,0,0,0
223773441,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223773441,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223774453,"Dist Partners",0,0,3,0,0,0,0,0,0,1,0,0,0,0
223774959,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223776477,Online,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223776477,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223776983,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223776983,Retail,0,1,0,0,2,0,0,0,0,0,0,0,0,0
223777489,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223777995,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223779007,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223779007,Online,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223779513,"Dist Partners",0,0,1,0,0,1,0,0,0,0,0,0,0,0
223779513,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223780019,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223780525,"Dist Partners",0,0,1,0,1,1,0,0,0,0,0,0,0,0
223780525,"Holographic Commerce",0,0,0,0,0,0,0,0,1,0,0,0,0,0
223781031,Retail,0,0,0,2,0,0,0,0,0,0,0,0,0,0
223782043,"Dist Partners",0,0,1,1,0,0,0,0,0,0,0,0,0,0
223783055,Retail,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223783561,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223784067,"Dist Partners",0,0,3,0,0,1,0,0,0,0,0,0,0,0
223784067,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223784573,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223785585,"Holographic Commerce",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223786091,"Dist Partners",0,1,0,0,0,0,1,0,0,0,0,0,0,0
223786597,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223787609,"Dist Partners",0,1,3,0,0,0,0,0,0,1,0,0,0,0
223788115,"Dist Partners",0,1,0,1,2,0,0,0,0,0,0,0,0,0
223788621,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223789127,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223789633,Retail,0,0,3,0,1,1,0,0,0,0,0,0,0,0
223790139,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223790645,Retail,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223791657,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223793175,"Dist Partners",0,0,0,1,0,1,0,0,0,0,0,0,0,0
223793175,"Holographic Commerce",0,0,0,0,0,0,0,0,0,1,0,0,0,0
223794693,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223794693,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223795199,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223796211,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223797223,"Dist Partners",0,0,1,0,0,0,0,1,0,0,0,0,0,0
223797729,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223798235,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223798741,"Holographic Commerce",0,0,1,0,0,0,1,0,0,0,0,0,0,0
223798741,Retail,0,1,1,0,1,0,0,0,0,0,0,0,0,0
223799247,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223799753,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223800259,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223800765,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223801271,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223801777,Retail,0,1,0,0,2,0,0,0,0,0,0,0,0,0
223802283,"Holographic Commerce",0,0,4,0,0,0,0,0,0,0,0,0,0,0
223802283,Retail,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223802789,"Dist Partners",0,0,1,0,2,0,0,0,0,0,0,0,0,0
223804307,"Dist Partners",0,0,0,0,1,1,0,1,0,0,0,0,0,0
223804307,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223805319,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223805825,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223806331,Retail,0,0,0,2,1,1,0,0,0,0,0,0,0,0
223807343,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223807343,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223807849,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223807849,Retail,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223808355,Online,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223808355,Retail,0,0,0,1,1,0,1,0,0,0,0,0,0,0
223808861,"Dist Partners",0,0,2,1,0,0,0,0,0,0,0,0,0,0
223809873,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223810379,"Dist Partners",0,0,0,0,0,0,0,2,0,0,0,0,0,0
223810885,"Dist Partners",0,0,2,1,0,0,0,0,0,0,0,0,0,0
223810885,Other,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223812909,"Dist Partners",0,0,7,0,0,0,0,0,0,0,0,0,0,0
223813415,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223814933,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223815945,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223816451,"Dist Partners",0,1,0,2,0,0,0,0,0,0,0,0,0,0
223816957,Retail,0,0,0,2,0,0,0,0,0,0,0,0,0,0
223818475,"Dist Partners",0,0,1,1,1,0,0,0,0,0,0,0,0,0
223818981,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223818981,Online,0,0,2,0,0,0,0,0,0,0,0,0,0,2
223819487,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223819487,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223819487,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223819993,"Dist Partners",0,0,0,0,2,0,0,0,0,0,0,0,0,0
223819993,"Holographic Commerce",0,1,0,0,0,0,1,0,0,0,0,0,0,0
223819993,Retail,0,0,1,0,3,0,0,0,0,0,0,0,0,0
223821005,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223821511,"Dist Partners",0,0,1,0,2,0,0,0,0,0,0,0,0,0
223821511,Other,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223821511,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223822017,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223822017,Retail,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223822523,"Dist Partners",0,1,2,0,1,0,0,0,0,0,0,0,0,0
223822523,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223823535,"Dist Partners",0,0,0,0,0,0,0,6,0,0,0,0,0,0
223825053,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223825053,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223827077,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223827583,"Dist Partners",0,0,1,0,2,0,1,0,0,0,0,0,0,0
223829101,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223829607,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223830619,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223831125,"Dist Partners",0,1,0,4,1,0,0,0,0,0,0,0,0,0
223831125,"Holographic Commerce",0,0,2,0,0,0,0,0,0,2,0,0,0,0
223831631,Retail,0,1,0,0,2,0,0,0,0,0,0,0,0,0
223833149,"Dist Partners",0,0,2,1,0,0,0,0,0,0,0,0,0,0
223833655,"Dist Partners",0,1,1,0,0,0,1,0,0,0,0,0,0,0
223834161,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223835173,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223835679,"Dist Partners",0,0,0,3,0,0,0,0,0,0,0,0,0,0
223836185,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223836691,Retail,0,1,0,0,0,0,1,1,0,0,0,0,0,0
223837703,Retail,0,0,0,1,1,0,0,0,0,0,0,0,0,0
223838209,Retail,0,0,1,3,4,1,0,0,0,0,0,0,0,0
223839727,"Dist Partners",0,0,0,0,2,0,0,0,0,0,0,0,0,0
223840233,Retail,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223840739,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223841245,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223841751,Retail,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223842257,Retail,0,1,2,0,0,0,1,0,0,0,0,0,0,0
223842763,Retail,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223843269,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223843269,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223843775,"Dist Partners",0,1,0,0,0,0,1,1,0,0,0,0,0,0
223844281,"Dist Partners",0,0,0,1,1,1,0,0,0,0,0,0,0,0
223844787,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223846305,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223846305,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223846811,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
223846811,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223847317,"Dist Partners",0,0,3,0,0,0,0,0,0,0,0,0,0,0
223847823,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223847823,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223848329,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223848835,"Dist Partners",0,1,1,0,0,0,0,0,0,0,0,0,0,0
223849341,Retail,0,0,0,0,0,0,0,2,0,0,0,0,0,0
223849847,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223850353,Retail,0,1,1,0,0,0,1,0,0,0,0,0,0,0
223850859,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223851365,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223851871,"Dist Partners",0,0,0,0,1,1,0,1,0,0,0,0,0,0
223852377,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223852377,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223852883,"Dist Partners",0,0,0,0,4,0,0,0,0,0,0,0,0,0
223852883,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
223853389,"Dist Partners",0,0,0,0,0,1,0,3,0,0,0,0,0,0
223853895,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
223854907,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223855413,"Holographic Commerce",0,0,1,1,1,0,1,0,0,0,0,0,0,0
223855919,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
223856425,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223856931,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
223856931,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223857437,Retail,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223857943,"Dist Partners",0,1,3,0,0,0,0,0,0,1,0,0,0,0
223857943,"Holographic Commerce",0,0,2,0,0,0,1,0,0,0,0,0,0,0
223858955,Retail,0,2,1,2,3,0,2,0,0,0,0,0,0,0
223861991,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223862497,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223863003,"Dist Partners",0,1,0,0,0,0,0,0,0,0,0,0,0,0
223863509,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223864015,"Dist Partners",0,1,2,0,1,0,0,0,0,0,0,0,0,0
223864015,"Holographic Commerce",0,0,0,0,0,0,0,0,0,1,0,0,0,0
223864521,Online,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223865027,"Dist Partners",0,0,4,0,0,0,1,0,0,0,0,0,0,0
223865533,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223866039,"Dist Partners",0,0,0,0,0,2,0,0,0,0,0,0,0,0
223866545,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
223867051,"Holographic Commerce",0,0,5,0,1,0,0,0,0,0,0,0,0,0
223867051,Online,0,0,0,1,0,0,0,0,0,0,0,0,0,1
223867051,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223867557,Retail,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223868063,"Dist Partners",0,0,2,0,0,0,0,0,0,1,0,0,0,0
223868569,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223869581,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223869581,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223870087,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223870593,"Dist Partners",0,0,1,0,2,0,0,0,0,0,0,0,0,0
223871099,"Dist Partners",0,1,2,0,1,0,0,0,0,1,0,0,0,0
223871099,"Holographic Commerce",0,0,0,1,1,0,0,0,0,0,0,0,0,0
223871605,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223871605,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223872111,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223872617,Online,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223873123,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223873629,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223874135,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223874641,"Holographic Commerce",0,0,1,1,0,0,0,0,0,0,0,0,0,0
223874641,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223875147,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223875147,Retail,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223875653,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223876159,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223876665,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
223876665,Online,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223879195,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
223879195,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223880207,"Dist Partners",0,0,0,0,0,0,0,2,0,0,0,0,0,0
223880207,"Holographic Commerce",0,0,0,0,0,0,0,1,0,1,0,0,0,0
223882231,"Dist Partners",0,0,2,0,2,1,0,0,0,0,0,0,0,0
